EmployeeID,StartDate,EndDate,Amount,PaymentType,HourlyRate,MonthlySalary,HoursWorked
275,2020-12-30,2021-01-13,9163.59,monthly,,9163.59,
132,2022-08-24,2022-09-07,6771.86,monthly,,6771.86,
25,2020-08-19,2020-08-26,1330.56,hourly,27.72,,48.0
243,2022-11-16,2022-11-30,3833.44,hourly,36.86,,104.0
375,2022-10-05,2022-10-19,10199.78,monthly,,10199.78,
374,2021-03-03,2021-03-10,8236.41,monthly,,8236.41,
441,2020-04-01,2020-04-08,2255.06,hourly,47.98,,47.0
402,2021-08-25,2021-09-08,2468.21,hourly,23.79,,103.75
224,2022-05-04,2022-05-18,5235.37,hourly,57.69,,90.75
3,2022-09-21,2022-10-05,5975.25,hourly,46.5,,128.5
457,2022-07-13,2022-07-27,5247.0,hourly,25.44,,206.25
118,2020-12-30,2021-01-13,6478.5,hourly,49.36,,131.25
409,2022-12-28,2023-01-11,9039.77,monthly,,9039.77,
237,2020-02-12,2020-02-26,7610.99,monthly,,7610.99,
355,2020-07-22,2020-07-29,3008.34,hourly,49.52,,60.75
310,2020-12-16,2020-12-30,4594.97,hourly,49.81,,92.25
90,2021-07-14,2021-07-28,3308.6,hourly,28.4,,116.5
141,2020-10-28,2020-11-04,323.5,hourly,51.76,,6.25
180,2021-07-21,2021-07-28,9750.61,monthly,,9750.61,
324,2021-08-25,2021-09-08,7237.38,monthly,,7237.38,
372,2021-10-20,2021-11-03,1073.3,hourly,11.73,,91.5
91,2021-06-02,2021-06-16,5595.38,hourly,47.02,,119.0
235,2021-12-15,2021-12-22,2600.15,hourly,45.22,,57.5
449,2022-03-09,2022-03-23,8828.83,monthly,,8828.83,
6,2021-03-03,2021-03-10,4443.26,hourly,73.14,,60.75
226,2020-05-20,2020-06-03,5401.63,hourly,56.71,,95.25
295,2022-12-28,2023-01-11,4169.3,hourly,69.2,,60.25
238,2020-03-11,2020-03-25,2545.64,hourly,27.67,,92.0
113,2020-09-09,2020-09-23,6186.38,hourly,54.99,,112.5
112,2020-06-24,2020-07-01,1519.95,hourly,33.59,,45.25
472,2020-10-28,2020-11-04,2584.96,hourly,46.16,,56.0
177,2020-01-22,2020-01-29,10451.46,monthly,,10451.46,
18,2021-04-14,2021-04-21,865.19,hourly,31.75,,27.25
222,2022-06-29,2022-07-13,6199.59,hourly,62.94,,98.5
238,2021-03-24,2021-04-07,4275.02,hourly,27.67,,154.5
358,2020-02-12,2020-02-26,9279.4,hourly,71.38,,130.0
254,2020-12-30,2021-01-06,1566.64,hourly,31.81,,49.25
174,2020-09-16,2020-09-23,7591.26,hourly,81.19,,93.5
248,2020-08-12,2020-08-26,7844.14,monthly,,7844.14,
406,2021-12-01,2021-12-15,7130.52,monthly,,7130.52,
407,2021-09-08,2021-09-22,5952.0,hourly,60.89,,97.75
286,2021-06-16,2021-06-30,7647.43,monthly,,7647.43,
456,2020-08-12,2020-08-26,9318.8,monthly,,9318.8,
346,2020-09-02,2020-09-09,8560.49,monthly,,8560.49,
49,2021-02-24,2021-03-10,2244.86,hourly,20.98,,107.0
282,2022-10-12,2022-10-19,2265.62,hourly,36.25,,62.5
207,2022-05-25,2022-06-01,2718.85,hourly,44.03,,61.75
464,2020-06-03,2020-06-17,5287.2,hourly,47.74,,110.75
225,2020-02-05,2020-02-12,1470.67,hourly,27.88,,52.75
243,2022-12-28,2023-01-11,4460.06,hourly,36.86,,121.0
385,2021-10-06,2021-10-13,842.42,hourly,15.97,,52.75
421,2021-08-25,2021-09-08,8550.81,monthly,,8550.81,
185,2020-11-04,2020-11-18,9792.83,monthly,,9792.83,
21,2022-04-06,2022-04-20,1626.79,hourly,12.86,,126.5
138,2021-05-12,2021-05-19,3416.36,hourly,57.66,,59.25
77,2021-11-10,2021-11-17,2971.68,hourly,61.91,,48.0
155,2022-02-23,2022-03-02,1176.69,hourly,25.72,,45.75
147,2020-04-22,2020-05-06,8022.83,monthly,,8022.83,
462,2020-02-12,2020-02-26,4702.5,hourly,47.5,,99.0
76,2022-01-12,2022-01-19,8526.27,monthly,,8526.27,
460,2021-06-23,2021-06-30,9889.48,monthly,,9889.48,
150,2020-09-02,2020-09-09,3023.79,hourly,49.98,,60.5
415,2020-01-15,2020-01-22,1498.79,hourly,22.37,,67.0
138,2020-04-01,2020-04-08,3012.73,hourly,57.66,,52.25
91,2022-11-02,2022-11-16,4837.94,hourly,51.06,,94.75
298,2022-09-28,2022-10-05,2571.31,hourly,47.18,,54.5
197,2022-04-06,2022-04-13,2142.01,hourly,46.82,,45.75
200,2021-02-10,2021-02-17,2720.14,hourly,39.28,,69.25
448,2021-11-03,2021-11-17,5576.35,hourly,48.49,,115.0
291,2022-01-19,2022-01-26,8598.8,monthly,,8598.8,
95,2021-01-27,2021-02-10,9670.22,monthly,,9670.22,
221,2021-07-28,2021-08-11,4466.96,hourly,46.41,,96.25
298,2022-01-26,2022-02-02,3125.68,hourly,47.18,,66.25
411,2022-04-06,2022-04-13,3145.8,hourly,58.8,,53.5
104,2020-02-12,2020-02-26,6496.69,monthly,,6496.69,
313,2022-02-23,2022-03-09,8080.57,monthly,,8080.57,
167,2020-03-18,2020-03-25,1975.8,hourly,29.6,,66.75
319,2020-03-04,2020-03-11,8794.92,monthly,,8794.92,
4,2022-06-08,2022-06-15,3346.76,hourly,31.95,,104.75
421,2020-12-30,2021-01-13,8550.81,monthly,,8550.81,
454,2020-11-11,2020-11-18,6963.11,monthly,,6963.11,
268,2020-05-20,2020-06-03,6250.54,hourly,61.13,,102.25
240,2020-06-17,2020-06-24,3179.04,hourly,62.03,,51.25
255,2022-05-04,2022-05-18,10483.9,monthly,,10483.9,
183,2020-11-11,2020-11-18,674.69,hourly,13.63,,49.5
96,2020-01-29,2020-02-05,1767.19,hourly,31.14,,56.75
222,2022-11-16,2022-11-30,7600.01,hourly,62.94,,120.75
59,2020-03-18,2020-03-25,2770.01,hourly,42.78,,64.75
59,2022-07-20,2022-07-27,2991.29,hourly,47.67,,62.75
423,2021-09-08,2021-09-22,6213.64,hourly,64.39,,96.5
273,2021-07-07,2021-07-14,1363.93,hourly,23.02,,59.25
288,2021-01-13,2021-01-27,3768.77,hourly,32.63,,115.5
114,2021-12-01,2021-12-08,8150.24,monthly,,8150.24,
393,2022-06-29,2022-07-13,8595.54,monthly,,8595.54,
432,2022-10-19,2022-11-02,9187.83,monthly,,9187.83,
447,2020-06-24,2020-07-01,8536.05,monthly,,8536.05,
44,2020-04-29,2020-05-06,1443.93,hourly,31.91,,45.25
456,2022-11-02,2022-11-16,10156.41,monthly,,10156.41,
334,2020-10-21,2020-11-04,10226.64,monthly,,10226.64,
419,2020-02-12,2020-02-26,6677.99,hourly,55.19,,121.0
62,2020-10-21,2020-11-04,9579.8,monthly,,9579.8,
433,2021-11-24,2021-12-01,8492.45,monthly,,8492.45,
82,2020-05-27,2020-06-03,1991.74,hourly,37.58,,53.0
38,2021-07-14,2021-07-28,4376.14,hourly,41.48,,105.5
335,2020-03-18,2020-03-25,1645.68,hourly,20.38,,80.75
60,2021-08-11,2021-08-25,7302.2,monthly,,7302.2,
74,2022-11-16,2022-11-30,9177.8,monthly,,9177.8,
180,2020-12-16,2020-12-23,9750.61,monthly,,9750.61,
337,2020-04-22,2020-05-06,9480.77,monthly,,9480.77,
369,2020-06-03,2020-06-10,2443.98,hourly,38.64,,63.25
472,2022-10-26,2022-11-02,4039.0,hourly,46.16,,87.5
47,2020-10-07,2020-10-21,4859.82,hourly,42.63,,114.0
141,2020-01-15,2020-01-22,2678.58,hourly,51.76,,51.75
405,2021-06-30,2021-07-14,1714.4,hourly,46.97,,36.5
148,2020-09-09,2020-09-16,2868.95,hourly,58.55,,49.0
298,2022-02-23,2022-03-02,2123.1,hourly,47.18,,45.0
25,2021-04-28,2021-05-05,1718.64,hourly,27.72,,62.0
319,2021-06-09,2021-06-16,8794.92,monthly,,8794.92,
154,2020-11-04,2020-11-11,2289.33,hourly,45.11,,50.75
375,2020-07-01,2020-07-15,10199.78,monthly,,10199.78,
438,2021-09-08,2021-09-22,10995.34,monthly,,10995.34,
91,2022-11-30,2022-12-14,5769.78,hourly,51.06,,113.0
368,2020-01-01,2020-01-08,1467.61,hourly,42.85,,34.25
164,2022-06-29,2022-07-13,4117.09,hourly,29.78,,138.25
414,2020-07-15,2020-07-22,9565.19,monthly,,9565.19,
409,2022-06-29,2022-07-13,9039.77,monthly,,9039.77,
33,2022-11-16,2022-11-30,3885.15,hourly,35.4,,109.75
129,2021-09-08,2021-09-22,2506.44,hourly,23.59,,106.25
369,2020-10-14,2020-10-21,2299.08,hourly,38.64,,59.5
235,2021-05-19,2021-05-26,2566.24,hourly,45.22,,56.75
421,2022-04-06,2022-04-20,8550.81,monthly,,8550.81,
51,2022-06-15,2022-06-29,8727.15,monthly,,8727.15,
68,2020-03-18,2020-03-25,8534.17,monthly,,8534.17,
441,2021-11-03,2021-11-10,3070.72,hourly,47.98,,64.0
289,2021-01-06,2021-01-13,2357.04,hourly,38.64,,61.0
25,2022-07-13,2022-07-20,1503.81,hourly,27.72,,54.25
453,2022-01-26,2022-02-09,7765.6,monthly,,7765.6,
207,2021-03-03,2021-03-10,2625.26,hourly,40.86,,64.25
84,2021-12-15,2021-12-29,2902.61,hourly,28.81,,100.75
270,2021-01-06,2021-01-13,1315.16,hourly,26.84,,49.0
199,2021-05-26,2021-06-02,609.5,hourly,10.6,,57.5
437,2021-03-10,2021-03-24,7806.92,monthly,,7806.92,
121,2020-11-25,2020-12-02,3461.75,hourly,61.0,,56.75
403,2022-03-23,2022-04-06,2658.32,hourly,28.28,,94.0
338,2021-07-07,2021-07-14,9820.97,monthly,,9820.97,
10,2022-04-20,2022-04-27,2976.0,hourly,48.0,,62.0
271,2020-03-25,2020-04-01,2051.18,hourly,39.07,,52.5
202,2022-08-24,2022-08-31,11112.33,monthly,,11112.33,
442,2020-06-10,2020-06-17,7523.84,monthly,,7523.84,
129,2022-03-23,2022-04-06,2388.49,hourly,23.59,,101.25
162,2021-05-19,2021-06-02,9012.24,monthly,,9012.24,
461,2020-10-21,2020-11-04,7346.47,monthly,,7346.47,
191,2021-10-13,2021-10-20,3646.01,hourly,74.79,,48.75
474,2022-03-16,2022-03-23,7200.16,monthly,,7200.16,
268,2021-07-14,2021-07-28,5700.37,hourly,61.13,,93.25
282,2020-07-08,2020-07-15,2292.81,hourly,36.25,,63.25
197,2020-09-23,2020-09-30,2223.95,hourly,46.82,,47.5
346,2020-02-19,2020-02-26,8560.49,monthly,,8560.49,
187,2020-05-20,2020-06-03,9178.8,monthly,,9178.8,
94,2020-05-20,2020-06-03,8651.01,monthly,,8651.01,
352,2021-09-15,2021-09-22,8958.48,monthly,,8958.48,
6,2020-10-14,2020-10-21,4242.12,hourly,73.14,,58.0
397,2021-11-10,2021-11-17,1756.15,hourly,34.1,,51.5
87,2020-01-29,2020-02-12,7439.49,monthly,,7439.49,
183,2021-07-28,2021-08-04,848.47,hourly,13.63,,62.25
292,2020-11-04,2020-11-18,5906.9,monthly,,5906.9,
274,2022-05-04,2022-05-11,9506.13,monthly,,9506.13,
148,2020-07-22,2020-07-29,2678.66,hourly,58.55,,45.75
498,2022-03-09,2022-03-23,9493.65,monthly,,9493.65,
246,2020-11-18,2020-12-02,7573.54,monthly,,7573.54,
420,2022-03-09,2022-03-23,8818.06,monthly,,8818.06,
12,2020-12-09,2020-12-16,1795.07,hourly,39.67,,45.25
261,2022-05-04,2022-05-18,8093.55,monthly,,8093.55,
461,2020-04-22,2020-05-06,7346.47,monthly,,7346.47,
179,2021-11-03,2021-11-17,10533.28,monthly,,10533.28,
266,2020-03-25,2020-04-01,943.4,hourly,17.8,,53.0
310,2022-10-19,2022-11-02,5160.64,hourly,54.61,,94.5
237,2021-12-29,2022-01-12,8314.37,monthly,,8314.37,
53,2021-10-20,2021-11-03,391.65,hourly,4.2,,93.25
179,2022-07-13,2022-07-27,10533.28,monthly,,10533.28,
22,2022-02-23,2022-03-09,6439.99,monthly,,6439.99,
150,2021-04-28,2021-05-05,3136.24,hourly,49.98,,62.75
217,2021-01-27,2021-02-03,2392.5,hourly,38.28,,62.5
268,2022-03-23,2022-04-06,6240.92,hourly,65.35,,95.5
10,2020-04-08,2020-04-15,1857.67,hourly,43.71,,42.5
193,2020-06-17,2020-06-24,2322.24,hourly,42.61,,54.5
276,2021-09-22,2021-09-29,2425.6,hourly,37.9,,64.0
272,2022-01-05,2022-01-12,9240.21,monthly,,9240.21,
256,2021-04-07,2021-04-21,2857.98,hourly,26.22,,109.0
326,2021-09-22,2021-10-06,6370.57,hourly,62.61,,101.75
184,2021-05-05,2021-05-19,7957.79,monthly,,7957.79,
30,2022-03-09,2022-03-23,10000.11,monthly,,10000.11,
188,2020-10-21,2020-11-04,4011.93,hourly,34.29,,117.0
177,2020-10-21,2020-10-28,10451.46,monthly,,10451.46,
396,2021-03-03,2021-03-10,8719.32,monthly,,8719.32,
414,2020-11-18,2020-11-25,10323.17,monthly,,10323.17,
105,2021-08-04,2021-08-11,8594.77,monthly,,8594.77,
114,2022-05-18,2022-05-25,8150.24,monthly,,8150.24,
495,2022-11-02,2022-11-16,10692.66,hourly,53.33,,200.5
60,2020-12-02,2020-12-16,7302.2,monthly,,7302.2,
57,2022-07-13,2022-07-27,8421.77,monthly,,8421.77,
282,2021-01-06,2021-01-13,2428.75,hourly,36.25,,67.0
252,2021-04-07,2021-04-21,9909.19,monthly,,9909.19,
69,2022-10-26,2022-11-02,552.16,hourly,8.43,,65.5
253,2020-12-16,2020-12-30,9934.28,monthly,,9934.28,
359,2020-02-19,2020-02-26,8598.33,monthly,,8598.33,
343,2020-05-20,2020-06-03,5721.15,monthly,,5721.15,
466,2021-09-22,2021-10-06,10366.79,monthly,,10366.79,
446,2021-03-10,2021-03-17,6276.86,monthly,,6276.86,
491,2020-12-16,2020-12-30,9219.52,monthly,,9219.52,
218,2021-12-15,2021-12-22,8313.41,monthly,,8313.41,
209,2020-09-30,2020-10-07,1153.16,hourly,24.15,,47.75
264,2022-08-31,2022-09-07,2392.92,hourly,52.02,,46.0
207,2022-09-14,2022-09-21,2091.43,hourly,44.03,,47.5
298,2022-03-02,2022-03-09,2524.13,hourly,47.18,,53.5
101,2020-05-20,2020-05-27,2344.85,hourly,42.06,,55.75
153,2020-06-03,2020-06-10,4064.71,monthly,,4064.71,
442,2021-12-15,2021-12-22,7523.84,monthly,,7523.84,
216,2021-12-15,2021-12-29,4354.2,hourly,48.38,,90.0
434,2020-11-18,2020-12-02,6771.76,hourly,50.63,,133.75
25,2021-07-14,2021-07-21,1282.05,hourly,27.72,,46.25
133,2020-08-05,2020-08-12,7886.64,monthly,,7886.64,
56,2020-06-17,2020-07-01,5229.15,hourly,42.6,,122.75
147,2021-12-29,2022-01-12,8022.83,monthly,,8022.83,
59,2022-07-13,2022-07-20,2752.94,hourly,47.67,,57.75
221,2020-02-12,2020-02-26,4709.37,hourly,42.91,,109.75
115,2022-04-20,2022-05-04,7161.02,monthly,,7161.02,
272,2022-08-31,2022-09-07,9240.21,monthly,,9240.21,
448,2020-11-04,2020-11-18,4511.7,hourly,44.56,,101.25
126,2021-05-12,2021-05-19,1510.11,hourly,32.13,,47.0
491,2020-02-12,2020-02-26,9219.52,monthly,,9219.52,
458,2022-02-09,2022-02-23,8843.67,monthly,,8843.67,
269,2020-10-07,2020-10-21,7748.21,monthly,,7748.21,
126,2021-03-03,2021-03-10,1534.21,hourly,32.13,,47.75
77,2022-12-21,2022-12-28,3737.49,hourly,65.57,,57.0
182,2022-03-02,2022-03-09,1577.31,hourly,32.19,,49.0
116,2020-01-01,2020-01-08,2153.72,hourly,42.86,,50.25
112,2021-11-24,2021-12-01,1528.35,hourly,33.59,,45.5
386,2021-02-10,2021-02-24,5587.31,hourly,57.75,,96.75
250,2021-12-15,2021-12-29,7865.39,monthly,,7865.39,
145,2020-08-05,2020-08-12,2438.57,hourly,44.54,,54.75
434,2021-08-25,2021-09-08,6594.56,hourly,50.63,,130.25
302,2022-07-13,2022-07-27,8955.63,monthly,,8955.63,
272,2020-01-08,2020-01-15,9240.21,monthly,,9240.21,
388,2022-04-06,2022-04-20,2603.57,hourly,26.98,,96.5
3,2022-08-10,2022-08-24,5254.5,hourly,46.5,,113.0
110,2021-12-01,2021-12-15,9507.52,monthly,,9507.52,
224,2021-12-29,2022-01-12,6983.83,hourly,52.51,,133.0
92,2021-06-30,2021-07-14,4774.7,hourly,43.21,,110.5
433,2021-03-24,2021-03-31,8492.45,monthly,,8492.45,
74,2022-10-05,2022-10-19,9177.8,monthly,,9177.8,
350,2021-06-09,2021-06-16,2030.58,hourly,31.12,,65.25
168,2020-09-09,2020-09-23,6037.22,hourly,44.97,,134.25
390,2021-05-19,2021-06-02,8035.97,monthly,,8035.97,
452,2021-06-09,2021-06-16,2747.52,hourly,50.88,,54.0
438,2022-06-01,2022-06-15,10995.34,monthly,,10995.34,
427,2021-08-25,2021-09-08,7156.25,hourly,57.25,,125.0
288,2021-04-07,2021-04-21,3417.99,hourly,32.63,,104.75
84,2020-03-11,2020-03-25,914.72,hourly,28.81,,31.75
431,2021-03-31,2021-04-07,2116.54,hourly,36.65,,57.75
64,2022-09-07,2022-09-21,6912.92,hourly,57.97,,119.25
112,2021-03-17,2021-03-24,1696.3,hourly,33.59,,50.5
10,2020-10-28,2020-11-04,2633.53,hourly,43.71,,60.25
337,2020-09-23,2020-10-07,9480.77,monthly,,9480.77,
145,2020-07-29,2020-08-05,2104.51,hourly,44.54,,47.25
382,2020-12-09,2020-12-16,3051.07,hourly,66.69,,45.75
235,2021-06-02,2021-06-09,2645.37,hourly,45.22,,58.5
23,2021-10-06,2021-10-20,8904.9,monthly,,8904.9,
104,2021-05-05,2021-05-19,7445.87,monthly,,7445.87,
461,2022-03-09,2022-03-23,7346.47,monthly,,7346.47,
218,2021-02-17,2021-02-24,8313.41,monthly,,8313.41,
107,2020-09-09,2020-09-23,9501.02,monthly,,9501.02,
424,2020-10-21,2020-11-04,3397.86,hourly,30.96,,109.75
209,2020-08-05,2020-08-12,1189.39,hourly,24.15,,49.25
348,2020-12-23,2020-12-30,6356.69,monthly,,6356.69,
19,2020-03-25,2020-04-01,1264.99,hourly,21.35,,59.25
42,2020-04-15,2020-04-22,2667.22,hourly,40.26,,66.25
304,2020-12-16,2020-12-30,8306.07,hourly,70.69,,117.5
256,2022-11-16,2022-11-30,3738.8,hourly,28.76,,130.0
116,2022-03-09,2022-03-16,2828.76,hourly,42.86,,66.0
137,2020-10-14,2020-10-21,245.76,hourly,21.37,,11.5
7,2020-04-15,2020-04-22,8333.12,monthly,,8333.12,
152,2021-02-10,2021-02-24,9282.22,monthly,,9282.22,
182,2021-10-20,2021-10-27,2124.54,hourly,32.19,,66.0
158,2021-04-07,2021-04-21,3783.0,hourly,38.8,,97.5
18,2020-11-25,2020-12-02,1579.56,hourly,31.75,,49.75
49,2022-03-09,2022-03-23,1536.79,hourly,20.98,,73.25
95,2021-03-24,2021-04-07,9670.22,monthly,,9670.22,
319,2022-10-05,2022-10-12,9818.15,monthly,,9818.15,
18,2022-12-21,2022-12-28,1468.44,hourly,31.75,,46.25
247,2020-01-29,2020-02-12,7335.77,monthly,,7335.77,
279,2022-01-05,2022-01-12,2646.25,hourly,42.51,,62.25
351,2022-11-30,2022-12-14,11741.06,monthly,,11741.06,
186,2021-12-29,2022-01-12,5027.54,hourly,45.09,,111.5
335,2022-05-11,2022-05-18,1034.28,hourly,20.38,,50.75
405,2021-07-28,2021-08-11,6164.81,hourly,46.97,,131.25
441,2020-08-19,2020-08-26,2914.78,hourly,47.98,,60.75
234,2021-08-18,2021-08-25,3227.94,hourly,56.88,,56.75
196,2021-02-10,2021-02-24,1401.06,hourly,12.29,,114.0
91,2021-07-14,2021-07-28,4584.45,hourly,47.02,,97.5
138,2021-08-18,2021-08-25,3834.39,hourly,57.66,,66.5
20,2020-11-18,2020-11-25,8646.73,monthly,,8646.73,
53,2020-12-02,2020-12-16,457.8,hourly,4.2,,109.0
448,2021-05-19,2021-06-02,4667.16,hourly,48.49,,96.25
21,2020-11-18,2020-12-02,1208.84,hourly,12.86,,94.0
247,2020-10-07,2020-10-21,7335.77,monthly,,7335.77,
357,2021-09-22,2021-10-06,10136.35,monthly,,10136.35,
500,2022-06-01,2022-06-15,3929.01,hourly,34.77,,113.0
254,2020-03-25,2020-04-01,3212.81,hourly,31.81,,101.0
376,2022-09-07,2022-09-21,9262.38,monthly,,9262.38,
174,2022-04-13,2022-04-20,4891.7,hourly,81.19,,60.25
99,2022-04-06,2022-04-20,8223.2,monthly,,8223.2,
396,2020-06-24,2020-07-01,8719.32,monthly,,8719.32,
218,2020-12-16,2020-12-23,8313.41,monthly,,8313.41,
432,2021-06-02,2021-06-16,9187.83,monthly,,9187.83,
6,2020-02-12,2020-02-19,3492.43,hourly,73.14,,47.75
2,2020-06-03,2020-06-10,1627.76,hourly,33.39,,48.75
236,2020-06-03,2020-06-17,6719.62,hourly,54.3,,123.75
313,2021-12-01,2021-12-15,8080.57,monthly,,8080.57,
353,2020-03-18,2020-03-25,1636.8,hourly,35.2,,46.5
65,2020-06-03,2020-06-10,3032.55,hourly,52.74,,57.5
43,2020-01-01,2020-01-08,1797.28,hourly,38.24,,47.0
135,2022-02-23,2022-03-02,727.2,hourly,16.16,,45.0
494,2022-11-02,2022-11-16,8771.13,monthly,,8771.13,
269,2021-05-19,2021-06-02,7748.21,monthly,,7748.21,
284,2020-08-19,2020-08-26,2597.37,hourly,44.59,,58.25
5,2021-06-02,2021-06-16,7588.72,monthly,,7588.72,
280,2020-08-12,2020-08-26,8742.54,monthly,,8742.54,
99,2021-11-17,2021-12-01,8223.2,monthly,,8223.2,
211,2021-09-08,2021-09-22,4221.22,hourly,46.26,,91.25
266,2021-11-24,2021-12-01,947.85,hourly,17.8,,53.25
288,2022-03-09,2022-03-23,3305.18,hourly,34.7,,95.25
172,2021-07-14,2021-07-21,3498.72,hourly,47.28,,74.0
19,2021-01-06,2021-01-13,1190.26,hourly,21.35,,55.75
202,2022-05-25,2022-06-01,11112.33,monthly,,11112.33,
414,2021-04-07,2021-04-14,10323.17,monthly,,10323.17,
255,2022-09-07,2022-09-21,10483.9,monthly,,10483.9,
232,2022-06-01,2022-06-08,441.28,hourly,7.88,,56.0
214,2021-11-03,2021-11-17,7412.21,monthly,,7412.21,
491,2020-03-11,2020-03-25,9219.52,monthly,,9219.52,
484,2021-02-17,2021-02-24,1660.83,hourly,26.68,,62.25
12,2022-11-30,2022-12-07,1933.91,hourly,39.67,,48.75
211,2021-04-07,2021-04-21,4822.6,hourly,46.26,,104.25
92,2020-11-18,2020-12-02,4483.04,hourly,43.21,,103.75
139,2020-05-20,2020-05-27,2075.4,hourly,34.59,,60.0
350,2021-01-20,2021-01-27,1727.16,hourly,31.12,,55.5
45,2020-02-05,2020-02-12,9588.0,monthly,,9588.0,
433,2022-12-07,2022-12-14,8492.45,monthly,,8492.45,
170,2021-01-06,2021-01-13,2352.16,hourly,40.73,,57.75
466,2021-07-28,2021-08-11,10366.79,monthly,,10366.79,
114,2022-04-27,2022-05-04,8150.24,monthly,,8150.24,
456,2020-07-29,2020-08-12,9318.8,monthly,,9318.8,
39,2020-04-08,2020-04-15,1541.65,hourly,28.03,,55.0
21,2021-01-13,2021-01-27,1456.39,hourly,12.86,,113.25
419,2021-01-27,2021-02-10,5063.68,hourly,55.19,,91.75
109,2020-09-09,2020-09-23,5473.37,hourly,40.77,,134.25
215,2020-01-29,2020-02-12,3387.64,hourly,27.21,,124.5
282,2021-12-01,2021-12-08,1912.19,hourly,36.25,,52.75
218,2021-02-03,2021-02-10,8313.41,monthly,,8313.41,
268,2021-06-16,2021-06-30,6082.44,hourly,61.13,,99.5
251,2021-07-14,2021-07-28,9626.88,monthly,,9626.88,
457,2020-03-25,2020-04-08,2627.3,hourly,22.36,,117.5
380,2021-07-28,2021-08-11,10789.9,hourly,63.47,,170.0
491,2022-08-10,2022-08-24,9219.52,monthly,,9219.52,
267,2021-06-02,2021-06-16,8703.09,monthly,,8703.09,
317,2020-01-01,2020-01-15,3969.3,hourly,19.65,,202.0
10,2020-01-15,2020-01-22,2130.86,hourly,43.71,,48.75
350,2021-12-22,2021-12-29,1447.08,hourly,31.12,,46.5
235,2022-03-02,2022-03-09,2543.62,hourly,45.22,,56.25
105,2021-07-07,2021-07-14,8594.77,monthly,,8594.77,
288,2022-11-16,2022-11-30,3617.48,hourly,34.7,,104.25
165,2022-06-29,2022-07-13,7519.38,monthly,,7519.38,
361,2021-08-25,2021-09-08,9124.74,monthly,,9124.74,
38,2022-01-26,2022-02-09,5506.47,hourly,41.48,,132.75
13,2020-09-23,2020-10-07,9700.51,monthly,,9700.51,
273,2021-03-31,2021-04-07,1870.38,hourly,23.02,,81.25
107,2022-11-16,2022-11-30,9501.02,monthly,,9501.02,
441,2021-05-05,2021-05-12,2159.1,hourly,47.98,,45.0
472,2021-12-01,2021-12-08,2850.38,hourly,46.16,,61.75
308,2021-09-08,2021-09-22,4244.28,hourly,37.56,,113.0
16,2020-11-25,2020-12-02,2345.02,hourly,49.63,,47.25
76,2020-05-13,2020-05-20,7808.03,monthly,,7808.03,
180,2022-04-20,2022-04-27,9750.61,monthly,,9750.61,
30,2021-01-13,2021-01-27,10000.11,monthly,,10000.11,
165,2022-07-13,2022-07-27,7519.38,monthly,,7519.38,
46,2020-12-23,2020-12-30,1760.2,hourly,33.85,,52.0
220,2021-07-14,2021-07-28,6083.64,hourly,66.67,,91.25
117,2021-09-22,2021-10-06,10630.8,hourly,59.06,,180.0
284,2021-07-14,2021-07-21,2575.07,hourly,44.59,,57.75
155,2022-09-21,2022-09-28,1260.28,hourly,25.72,,49.0
377,2020-05-20,2020-06-03,9180.17,monthly,,9180.17,
266,2021-12-01,2021-12-08,1174.8,hourly,17.8,,66.0
114,2022-05-25,2022-06-01,8150.24,monthly,,8150.24,
269,2021-09-08,2021-09-22,7748.21,monthly,,7748.21,
99,2022-09-07,2022-09-21,8223.2,monthly,,8223.2,
262,2020-08-26,2020-09-09,6381.48,hourly,51.36,,124.25
269,2020-11-18,2020-12-02,7748.21,monthly,,7748.21,
47,2021-09-08,2021-09-22,4955.74,hourly,42.63,,116.25
137,2021-12-22,2021-12-29,1330.28,hourly,21.37,,62.25
303,2021-04-21,2021-04-28,1468.14,hourly,29.81,,49.25
396,2021-01-13,2021-01-20,8719.32,monthly,,8719.32,
396,2021-06-02,2021-06-09,8719.32,monthly,,8719.32,
228,2020-01-01,2020-01-08,3753.56,hourly,66.73,,56.25
495,2022-03-09,2022-03-23,6439.6,hourly,53.33,,120.75
359,2020-07-01,2020-07-08,8598.33,monthly,,8598.33,
270,2021-12-01,2021-12-08,1596.98,hourly,26.84,,59.5
414,2020-04-15,2020-04-22,9565.19,monthly,,9565.19,
439,2020-01-29,2020-02-05,1887.5,hourly,31.59,,59.75
172,2021-11-24,2021-12-01,2718.6,hourly,47.28,,57.5
199,2020-05-27,2020-06-03,596.25,hourly,10.6,,56.25
59,2022-01-19,2022-01-26,3038.96,hourly,47.67,,63.75
423,2020-03-11,2020-03-25,6387.65,hourly,59.42,,107.5
21,2022-06-29,2022-07-13,1404.95,hourly,12.86,,109.25
259,2020-10-21,2020-11-04,9749.17,monthly,,9749.17,
23,2022-06-29,2022-07-13,8904.9,monthly,,8904.9,
65,2021-08-11,2021-08-18,3217.14,hourly,52.74,,61.0
119,2022-06-01,2022-06-15,8678.42,monthly,,8678.42,
243,2022-04-06,2022-04-20,4441.63,hourly,36.86,,120.5
406,2020-06-17,2020-07-01,7130.52,monthly,,7130.52,
392,2020-09-09,2020-09-23,9894.8,monthly,,9894.8,
